stratum,priority,block,gene_id,plat_gene_id,perc_id_hp,human_tx,platypus_tx,human_tx_rule,platypus_tx_rule,reason,aln_first_block_human,aln_first_block_platypus,aln_n_matched_codons,aln_n_blocks,aln_indel_frac,aa_identity,prefix_codon_human,prefix_codon_platypus
3,61,4767,ENSG00000164880,ENSOANG00000014932,86.0731,ENST00000404767,ENSOANT00000023508,canonical,canonical,pass,0-69,0-69,2182.0,6.0,0.004108,0.864803,0.0,0.0
3,62,5593,ENSG00000175595,ENSOANG00000020158,81.441,ENST00000311895,ENSOANT00000029402,canonical,canonical,pass,11-482,0-471,897.0,4.0,0.020742,0.835006,11.0,0.0
3,63,4290,ENSG00000158715,ENSOANG00000050608,84.2676,ENST00000367145,ENSOANT00000058511,canonical,canonical,pass,0-223,0-223,545.0,8.0,0.014467,0.858716,0.0,0.0
3,64,4651,ENSG00000163930,ENSOANG00000003247,86.0082,ENST00000460680,ENSOANT00000005146,canonical,canonical,pass,0-610,54-664,726.0,2.0,0.079848,0.873278,0.0,54.0
3,65,1800,ENSG00000143479,ENSOANG00000047064,81.2925,ENST00000367109,ENSOANT00000063516,canonical,canonical,pass,0-2,0-2,581.0,7.0,0.018581,0.822719,23.0,28.0
3,66,371,ENSG00000061455,ENSOANG00000001527,82.0168,ENST00000407847,ENSOANT00000002433,canonical,canonical,window_starts_too_late(h160>30),0-6,0-6,561.0,10.0,0.057143,0.869875,,
3,67,2696,ENSG00000130703,ENSOANG00000036569,81.875,ENST00000313733,ENSOANT00000049421,canonical,canonical,no_start_codon_platypus(AAA),,,,,,,,
3,68,3905,ENSG00000149823,ENSOANG00000036443,85.0384,ENST00000279281,ENSOANT00000075985,canonical,canonical,pass,0-1,0-1,779.0,4.0,0.006378,0.856226,14.0,13.0
3,69,1075,ENSG00000117016,ENSOANG00000021495,82.4675,ENST00000372684,ENSOANT00000031174,canonical,canonical,window_starts_too_late(h36>30),0-14,0-14,308.0,3.0,0.025316,0.844156,,
3,70,664,ENSG00000117758,ENSOANG00000008316,84.7826,ENST00000373943,ENSOANT00000013222,canonical,canonical,pass,0-13,37-50,274.0,3.0,0.127389,0.857664,13.0,53.0
3,71,4213,ENSG00000043355,ENSOANG00000041320,85.7143,ENST00000376335,ENSOANT00000072912,canonical,canonical,window_starts_too_late(h51>30),0-24,0-24,523.0,12.0,0.090435,0.877629,,
3,72,3917,ENSG00000131023,ENSOANG00000001067,87.9646,ENST00000543571,ENSOANT00000048523,canonical,canonical,pass,0-52,0-52,1126.0,12.0,0.013146,0.882771,0.0,0.0
3,73,1893,ENSG00000114988,ENSOANG00000015450,81.0345,ENST00000264963,ENSOANT00000074782,canonical,canonical,pass,0-2,0-2,342.0,7.0,0.129771,0.833333,26.0,61.0
3,74,1707,ENSG00000111726,ENSOANG00000011047,83.871,ENST00000229329,ENSOANT00000017504,canonical,canonical,window_starts_too_late(h39>30),0-7,0-7,427.0,4.0,0.016129,0.854801,,
3,75,4979,ENSG00000166889,ENSOANG00000011117,86.4935,ENST00000300146,ENSOANT00000071124,canonical,canonical,pass,0-114,0-114,766.0,6.0,0.009056,0.869452,0.0,0.0
3,76,1317,ENSG00000105058,ENSOANG00000037684,87.5,ENST00000263384,ENSOANT00000054497,canonical,canonical,pass,0-22,0-22,111.0,2.0,0.008929,0.873874,23.0,22.0
3,77,1902,ENSG00000115137,ENSOANG00000050168,81.685,ENST00000264711,ENSOANT00000064581,canonical,canonical,pass,0-262,0-262,262.0,1.0,0.040293,0.851145,0.0,0.0
3,78,6100,ENSG00000185633,ENSOANG00000044477,83.908,ENST00000554503,ENSOANT00000061936,canonical,canonical,pass,0-87,0-87,87.0,1.0,0.0,0.83908,0.0,0.0
3,79,5662,ENSG00000177000,ENSOANG00000002743,82.6219,ENST00000376590,ENSOANT00000004366,canonical,canonical,pass,0-12,0-12,646.0,3.0,0.015244,0.863777,15.0,12.0
3,80,2812,ENSG00000132549,ENSOANG00000013271,81.8864,ENST00000357162,ENSOANT00000065609,canonical,canonical,pass,0-376,0-376,3960.0,18.0,0.009257,0.827778,0.0,0.0
3,81,2994,ENSG00000135374,ENSOANG00000007396,83.1373,ENST00000257832,ENSOANT00000011774,canonical,canonical,pass,0-119,0-119,235.0,3.0,0.078431,0.902128,0.0,0.0
3,82,4617,ENSG00000163719,ENSOANG00000015207,82.3077,ENST00000296003,ENSOANT00000023950,canonical,canonical,pass,0-10,0-10,634.0,5.0,0.024615,0.842271,23.0,10.0
3,83,4474,ENSG00000162384,ENSOANG00000008992,83.125,ENST00000294360,ENSOANT00000014317,canonical,canonical,pass,0-160,0-160,160.0,1.0,0.0,0.83125,0.0,0.0
3,84,6546,ENSG00000204311,ENSOANG00000008632,86.9318,ENST00000644580,ENSOANT00000013761,canonical,canonical,pass,0-352,0-352,352.0,1.0,0.0,0.869318,0.0,0.0
3,85,1781,ENSG00000112874,ENSOANG00000005459,81.1688,ENST00000230792,ENSOANT00000054247,canonical,canonical,pass,0-1,0-1,461.0,5.0,0.121905,0.819957,3.0,66.0
3,86,520,ENSG00000071794,ENSOANG00000000614,80.6739,ENST00000310053,ENSOANT00000000968,canonical,canonical,pass,0-429,0-429,1007.0,3.0,0.001982,0.808342,0.0,0.0
3,87,1544,ENSG00000108599,ENSOANG00000012706,83.9879,ENST00000225737,ENSOANT00000029781,canonical,canonical,pass,22-188,0-166,639.0,4.0,0.034743,0.871674,22.0,0.0
3,88,4766,ENSG00000185015,ENSOANG00000002031,83.5878,ENST00000321764,ENSOANT00000003220,canonical,canonical,pass,0-262,75-337,262.0,1.0,0.224852,0.847328,0.0,75.0
3,89,5272,ENSG00000170502,ENSOANG00000009493,82.0,ENST00000302174,ENSOANT00000015083,canonical,canonical,pass,0-23,0-23,349.0,2.0,0.002857,0.816619,23.0,24.0
3,90,5506,ENSG00000061938,ENSOANG00000050920,81.2322,ENST00000672887,ENSOANT00000067688,canonical,canonical,pass,0-1,0-1,1008.0,21.0,0.11811,0.863095,3.0,69.0
3,91,1489,ENSG00000107745,ENSOANG00000001130,87.395,ENST00000361114,ENSOANT00000070561,canonical,canonical,pass,0-64,0-64,476.0,5.0,0.018557,0.87395,0.0,0.0
4,0,1951,ENSG00000115760,ENSOANG00000004758,92.7115,ENST00000421745,ENSOANT00000007531,canonical,canonical,pass,0-43,0-43,4856.0,9.0,0.01421,0.929572,0.0,0.0
4,1,1751,ENSG00000112306,ENSOANG00000001886,100.0,ENST00000230050,ENSOANT00000002991,canonical,canonical,pass,0-132,113-245,132.0,1.0,0.461224,1.0,0.0,113.0
4,2,6220,ENSG00000164548,ENSOANG00000014202,98.5816,ENST00000297071,ENSOANT00000022395,canonical,canonical,pass,0-282,0-282,282.0,1.0,0.0,0.985816,0.0,0.0
4,3,4355,ENSG00000160075,ENSOANG00000042602,89.6907,ENST00000291386,ENSOANT00000054612,canonical,canonical,pass,0-1,0-1,194.0,5.0,0.403077,0.907216,25.0,156.0
4,4,3111,ENSG00000136709,ENSOANG00000008958,93.8623,ENST00000322313,ENSOANT00000014269,canonical,canonical,pass,0-579,0-579,1323.0,8.0,0.009731,0.948602,0.0,0.0
4,5,6072,ENSG00000115216,ENSOANG00000013293,94.0187,ENST00000379852,ENSOANT00000050909,canonical,canonical,pass,0-220,0-220,534.0,3.0,0.01476,0.941948,0.0,0.0
4,6,1930,ENSG00000115464,ENSOANG00000012415,93.7112,ENST00000398571,ENSOANT00000019650,canonical,canonical,window_starts_too_late(h44>30),0-14,0-14,3515.0,6.0,0.008742,0.948506,,
4,7,1007,ENSG00000100412,ENSOANG00000003550,93.0769,ENST00000216254,ENSOANT00000005630,canonical,canonical,pass,0-1,0-1,780.0,5.0,0.007634,0.933333,15.0,19.0
4,8,3789,ENSG00000147677,ENSOANG00000004874,92.8977,ENST00000521861,ENSOANT00000007729,canonical,canonical,pass,0-7,0-7,352.0,5.0,0.1477,0.951705,28.0,89.0
4,9,5531,ENSG00000174695,ENSOANG00000014766,93.0556,ENST00000502346,ENSOANT00000023263,canonical,canonical,no_start_codon_platypus(AAT),,,,,,,,
4,10,3557,ENSG00000143376,ENSOANG00000041578,92.976,ENST00000458013,ENSOANT00000062503,canonical,canonical,window_starts_too_late(h33>30),0-25,0-25,532.0,3.0,0.016636,0.945489,,
4,11,6422,ENSG00000198276,ENSOANG00000004923,88.6861,ENST00000354216,ENSOANT00000007803,canonical,canonical,window_starts_too_late(h35>30),0-24,0-24,538.0,4.0,0.018248,0.908922,,
4,12,1915,ENSG00000115268,ENSOANG00000014514,100.0,ENST00000592588,ENSOANT00000022872,canonical,canonical,pass,0-145,0-145,145.0,1.0,0.0,1.0,0.0,0.0
4,13,2233,ENSG00000120837,ENSOANG00000040290,98.0676,ENST00000240055,ENSOANT00000076126,canonical,canonical,pass,0-1,0-1,207.0,2.0,0.450928,0.985507,1.0,171.0
4,14,4304,ENSG00000158966,ENSOANG00000008330,89.5604,ENST00000651257,ENSOANT00000064589,canonical,canonical,window_starts_too_late(h34>30),0-6,0-6,1246.0,11.0,0.021978,0.926164,,
4,15,3357,ENSG00000139926,ENSOANG00000013962,88.2637,ENST00000344768,ENSOANT00000022013,canonical,canonical,no_start_codon_platypus(GTG),,,,,,,,
4,16,1341,ENSG00000119699,ENSOANG00000046243,92.7184,ENST00000238682,ENSOANT00000065511,canonical,canonical,pass,0-412,135-547,412.0,1.0,0.246801,0.927184,0.0,135.0
4,17,2710,ENSG00000130811,ENSOANG00000028960,96.25,ENST00000253108,ENSOANT00000039178,canonical,canonical,pass,0-39,0-39,320.0,2.0,0.003115,0.9625,0.0,0.0
4,18,4157,ENSG00000155792,ENSOANG00000020439,89.731,ENST00000286234,ENSOANT00000029791,canonical,canonical,pass,0-3,0-3,402.0,2.0,0.017115,0.912935,10.0,3.0
4,19,385,ENSG00000063244,ENSOANG00000040411,98.1053,ENST00000308924,ENSOANT00000075699,canonical,canonical,no_start_codon_platypus(AGC),,,,,,,,
4,20,2151,ENSG00000119616,ENSOANG00000039099,96.4646,ENST00000341162,ENSOANT00000071415,canonical,canonical,pass,0-198,0-198,198.0,1.0,0.0,0.964646,0.0,0.0
4,21,2319,ENSG00000122966,ENSOANG00000046097,88.8352,ENST00000392521,ENSOANT00000065024,canonical,canonical,pass,0-608,0-608,2033.0,8.0,0.0174,0.903591,0.0,0.0
4,22,4159,ENSG00000062598,ENSOANG00000042410,90.1389,ENST00000290246,ENSOANT00000060422,canonical,canonical,pass,0-333,0-333,718.0,2.0,0.002778,0.9039,0.0,0.0
4,23,2592,ENSG00000136068,ENSOANG00000013849,89.1237,ENST00000295956,ENSOANT00000021840,canonical,canonical,pass,0-2602,61-2663,2602.0,1.0,0.022906,0.891238,0.0,61.0
4,24,1133,ENSG00000144233,ENSOANG00000042318,97.4194,ENST00000272647,ENSOANT00000065959,canonical,canonical,pass,0-310,0-310,310.0,1.0,0.0,0.974194,0.0,0.0
4,25,705,ENSG00000083799,ENSOANG00000013398,90.6904,ENST00000427738,ENSOANT00000058552,canonical,canonical,pass,0-304,0-304,953.0,3.0,0.008325,0.909759,0.0,0.0
4,26,2378,ENSG00000124214,ENSOANG00000006394,89.6014,ENST00000371856,ENSOANT00000010209,canonical,canonical,pass,0-68,0-68,577.0,4.0,0.17689,0.894281,0.0,0.0
4,27,1112,ENSG00000101557,ENSOANG00000007418,91.2955,ENST00000261601,ENSOANT00000011810,canonical,canonical,pass,0-230,5-235,493.0,2.0,0.01004,0.918864,0.0,5.0
4,28,2684,ENSG00000130517,ENSOANG00000009849,95.2153,ENST00000269919,ENSOANT00000015622,canonical,canonical,pass,0-209,0-209,209.0,1.0,0.0,0.952153,0.0,0.0
4,29,4015,ENSG00000152382,ENSOANG00000036382,91.6418,ENST00000367874,ENSOANT00000053522,canonical,canonical,pass,0-335,0-335,335.0,1.0,0.0,0.916418,0.0,0.0
4,30,1022,ENSG00000100522,ENSOANG00000049203,90.7609,ENST00000216410,ENSOANT00000047842,canonical,canonical,pass,0-184,0-184,184.0,1.0,0.005405,0.907609,0.0,0.0
4,31,4130,ENSG00000155099,ENSOANG00000049096,94.5525,ENST00000285419,ENSOANT00000048104,canonical,canonical,pass,0-257,0-257,257.0,1.0,0.0,0.945525,0.0,0.0
4,32,4220,ENSG00000157064,ENSOANG00000037011,97.3941,ENST00000287713,ENSOANT00000054581,canonical,canonical,pass,0-307,0-307,307.0,1.0,0.0,0.973941,0.0,0.0
4,33,1081,ENSG00000101161,ENSOANG00000004920,97.4495,ENST00000266079,ENSOANT00000007799,canonical,canonical,pass,0-941,0-941,941.0,1.0,0.0,0.974495,0.0,0.0
4,34,5842,ENSG00000180875,ENSOANG00000010275,88.0952,ENST00000318160,ENSOANT00000016313,canonical,canonical,pass,0-36,0-36,168.0,2.0,0.034483,0.880952,0.0,0.0
4,35,5941,ENSG00000183036,ENSOANG00000035160,88.7097,ENST00000328619,ENSOANT00000044294,canonical,canonical,pass,0-5,0-5,62.0,2.0,0.074627,0.919355,5.0,10.0
4,36,5511,ENSG00000174417,ENSOANG00000008318,88.9447,ENST00000518632,ENSOANT00000013224,canonical,canonical,pass,0-398,0-398,398.0,1.0,0.0,0.889447,0.0,0.0
4,37,2170,ENSG00000119820,ENSOANG00000004756,95.082,ENST00000238831,ENSOANT00000007530,canonical,canonical,pass,0-2,0-2,244.0,2.0,0.012146,0.95082,2.0,5.0
4,38,6016,ENSG00000138083,ENSOANG00000048536,92.7711,ENST00000260653,ENSOANT00000055006,canonical,canonical,pass,0-34,21-55,332.0,3.0,0.097826,0.927711,0.0,21.0
4,39,6354,ENSG00000197217,ENSOANG00000013881,88.6364,ENST00000358689,ENSOANT00000021895,canonical,canonical,pass,0-605,0-605,616.0,2.0,0.001621,0.887987,0.0,0.0
4,40,5319,ENSG00000166342,ENSOANG00000005834,90.2439,ENST00000327305,ENSOANT00000057273,canonical,canonical,pass,0-5,0-5,533.0,2.0,0.003738,0.902439,5.0,7.0
4,41,1564,ENSG00000136297,ENSOANG00000020170,89.0244,ENST00000401401,ENSOANT00000029418,canonical,canonical,pass,0-246,113-359,246.0,1.0,0.314763,0.890244,0.0,113.0
4,42,1884,ENSG00000114757,ENSOANG00000041655,88.6581,ENST00000467460,ENSOANT00000056193,canonical,canonical,window_starts_too_late(h31>30),0-6,0-6,620.0,6.0,0.034268,0.898387,,
4,43,3430,ENSG00000141030,ENSOANG00000001262,96.6903,ENST00000268717,ENSOANT00000073138,canonical,canonical,pass,0-408,120-528,423.0,3.0,0.284264,0.964539,0.0,120.0
4,44,5560,ENSG00000175115,ENSOANG00000041581,88.8889,ENST00000320580,ENSOANT00000068669,canonical,canonical,window_starts_too_late(h47>30),0-9,0-9,947.0,8.0,0.022704,0.904963,,
4,45,2405,ENSG00000124641,ENSOANG00000038647,91.5094,ENST00000265350,ENSOANT00000049481,canonical,canonical,pass,0-212,0-212,212.0,1.0,0.0,0.924528,0.0,0.0
4,46,775,ENSG00000087502,ENSOANG00000010582,90.9814,ENST00000360150,ENSOANT00000016771,canonical,canonical,pass,0-377,0-377,377.0,1.0,0.0,0.909814,0.0,0.0
4,47,829,ENSG00000090686,ENSOANG00000005928,92.1739,ENST00000308271,ENSOANT00000009435,canonical,canonical,pass,0-639,0-639,1035.0,3.0,0.00289,0.925604,0.0,0.0
4,48,2116,ENSG00000118939,ENSOANG00000006493,93.4783,ENST00000377595,ENSOANT00000054526,canonical,canonical,pass,0-158,0-158,230.0,2.0,0.217687,0.93913,0.0,0.0
4,49,2937,ENSG00000134748,ENSOANG00000009541,98.3974,ENST00000257181,ENSOANT00000015148,canonical,canonical,pass,0-312,0-312,312.0,1.0,0.0,0.983974,0.0,0.0
4,50,4432,ENSG00000161654,ENSOANG00000046842,89.2308,ENST00000293406,ENSOANT00000076015,canonical,canonical,pass,0-178,0-178,195.0,4.0,0.283088,0.923077,0.0,0.0
4,51,1952,ENSG00000115761,ENSOANG00000014497,90.5523,ENST00000381685,ENSOANT00000046818,canonical,canonical,pass,0-688,0-688,688.0,1.0,0.0,0.905523,0.0,0.0
4,52,4857,ENSG00000165724,ENSOANG00000051258,95.1542,ENST00000298585,ENSOANT00000069479,canonical,canonical,pass,0-227,0-227,227.0,1.0,0.0,0.951542,0.0,0.0
4,53,1507,ENSG00000107968,ENSOANG00000006044,90.7923,ENST00000263056,ENSOANT00000009628,canonical,canonical,pass,0-425,69-494,467.0,2.0,0.130354,0.907923,0.0,69.0
4,54,3529,ENSG00000143155,ENSOANG00000050237,89.3382,ENST00000367833,ENSOANT00000069953,canonical,canonical,pass,0-267,0-267,272.0,2.0,0.007299,0.897059,0.0,0.0
4,55,1696,ENSG00000111669,ENSOANG00000042133,90.3614,ENST00000396705,ENSOANT00000071838,canonical,canonical,pass,0-249,144-393,249.0,1.0,0.366412,0.903614,0.0,144.0
4,56,4624,ENSG00000163785,ENSOANG00000004663,89.1269,ENST00000623711,ENSOANT00000007394,canonical,canonical,window_starts_too_late(h59>30),0-2,0-2,586.0,8.0,0.034596,0.930034,,
4,57,727,ENSG00000085276,ENSOANG00000007585,91.7676,ENST00000651503,ENSOANT00000064582,canonical,canonical,window_starts_too_late(h38>30),0-16,0-16,1239.0,3.0,0.001612,0.917676,,
4,58,708,ENSG00000083937,ENSOANG00000048121,97.1831,ENST00000263780,ENSOANT00000062987,canonical,canonical,pass,0-195,0-195,213.0,2.0,0.004673,0.976526,0.0,0.0
4,59,98,ENSG00000008952,ENSOANG00000007659,89.2231,ENST00000337002,ENSOANT00000063686,canonical,canonical,pass,0-12,0-12,399.0,5.0,0.019656,0.892231,12.0,13.0
4,60,355,ENSG00000067842,ENSOANG00000000679,92.7869,ENST00000263519,ENSOANT00000001064,canonical,canonical,pass,0-18,0-18,1215.0,5.0,0.033413,0.933333,19.0,18.0
4,61,6065,ENSG00000177954,ENSOANG00000048281,100.0,ENST00000651669,ENSOANT00000064759,canonical,canonical,pass,0-84,0-84,84.0,1.0,0.0,1.0,0.0,0.0
4,62,6707,ENSG00000217930,ENSOANG00000010386,91.2,ENST00000318059,ENSOANT00000016476,canonical,canonical,pass,0-125,0-125,125.0,1.0,0.0,0.912,0.0,0.0
4,63,5221,ENSG00000169744,ENSOANG00000004866,97.8552,ENST00000304523,ENSOANT00000007715,canonical,canonical,pass,0-373,0-373,373.0,1.0,0.0,0.978552,0.0,0.0
4,64,2343,ENSG00000123395,ENSOANG00000046188,91.2844,ENST00000336854,ENSOANT00000070508,canonical,canonical,pass,0-218,0-218,218.0,1.0,0.0,0.912844,0.0,0.0
4,65,1239,ENSG00000103544,ENSOANG00000014308,88.162,ENST00000417362,ENSOANT00000022554,canonical,canonical,no_start_codon_platypus(CTC),,,,,,,,
4,66,5286,ENSG00000168280,ENSOANG00000011829,95.1933,ENST00000435030,ENSOANT00000018746,canonical,canonical,pass,0-956,0-956,957.0,2.0,0.002086,0.954023,0.0,0.0
4,67,1217,ENSG00000103266,ENSOANG00000044262,88.4488,ENST00000219548,ENSOANT00000075063,canonical,canonical,pass,0-8,44-52,303.0,4.0,0.187668,0.90099,17.0,78.0
4,68,4074,ENSG00000153879,ENSOANG00000008143,90.0,ENST00000284000,ENSOANT00000012940,canonical,canonical,pass,0-150,0-150,150.0,1.0,0.0,0.9,0.0,0.0
4,69,5045,ENSG00000167693,ENSOANG00000040222,91.954,ENST00000336868,ENSOANT00000069440,canonical,canonical,pass,0-18,0-18,435.0,4.0,0.035477,0.926437,18.0,20.0
4,70,640,ENSG00000162670,ENSOANG00000038759,94.2559,ENST00000367462,ENSOANT00000062538,canonical,canonical,pass,14-766,0-752,752.0,1.0,0.018277,0.960106,14.0,0.0
4,71,3859,ENSG00000148935,ENSOANG00000013127,91.0543,ENST00000454584,ENSOANT00000020745,canonical,canonical,pass,0-190,0-190,313.0,2.0,0.003185,0.910543,0.0,0.0
4,72,4305,ENSG00000109756,ENSOANG00000014970,92.8313,ENST00000691494,ENSOANT00000072790,canonical,canonical,window_starts_too_late(h34>30),34-1196,0-1162,1619.0,5.0,0.024699,0.953057,,
4,73,5471,ENSG00000173653,ENSOANG00000043531,88.7538,ENST00000309657,ENSOANT00000066222,canonical,canonical,pass,0-32,0-32,329.0,3.0,0.012012,0.884498,0.0,0.0
4,74,6167,ENSG00000187231,ENSOANG00000008646,96.6954,ENST00000428443,ENSOANT00000013783,canonical,canonical,pass,0-696,0-696,696.0,1.0,0.0,0.966954,0.0,0.0
4,75,3697,ENSG00000145860,ENSOANG00000012337,91.4027,ENST00000424310,ENSOANT00000019524,canonical,canonical,pass,0-622,40-662,662.0,4.0,0.080556,0.916918,0.0,40.0
4,76,1629,ENSG00000110321,ENSOANG00000015252,89.1952,ENST00000339995,ENSOANT00000067858,canonical,canonical,no_start_codon_human(GTG),,,,,,,,
4,77,4443,ENSG00000161980,ENSOANG00000039734,95.3704,ENST00000293860,ENSOANT00000069000,canonical,canonical,pass,0-108,0-108,108.0,1.0,0.0,0.953704,0.0,0.0
4,78,1821,ENSG00000113569,ENSOANG00000011539,90.2229,ENST00000231498,ENSOANT00000018289,canonical,canonical,pass,0-4,0-4,1387.0,5.0,0.002876,0.905552,7.0,4.0
4,79,1682,ENSG00000111481,ENSOANG00000043627,95.4802,ENST00000262061,ENSOANT00000051333,canonical,canonical,pass,0-4,0-4,177.0,2.0,0.032787,0.954802,4.0,10.0
4,80,5477,ENSG00000173744,ENSOANG00000004524,88.968,ENST00000310078,ENSOANT00000007178,canonical,canonical,pass,0-188,98-286,561.0,5.0,0.170118,0.905526,0.0,98.0
4,81,3057,ENSG00000136021,ENSOANG00000005585,90.0969,ENST00000360820,ENSOANT00000055563,canonical,canonical,pass,0-424,0-424,926.0,6.0,0.056065,0.903888,0.0,0.0
4,82,2922,ENSG00000134440,ENSOANG00000001717,91.9708,ENST00000256854,ENSOANT00000002742,canonical,canonical,pass,0-548,11-559,548.0,1.0,0.019678,0.919708,0.0,11.0
4,83,1652,ENSG00000110851,ENSOANG00000005526,90.5119,ENST00000228437,ENSOANT00000052224,canonical,canonical,pass,0-1,0-1,801.0,2.0,0.047562,0.906367,1.0,41.0
4,84,751,ENSG00000086475,ENSOANG00000015403,99.2347,ENST00000327347,ENSOANT00000024234,canonical,canonical,pass,0-392,0-392,392.0,1.0,0.0,0.992347,0.0,0.0
4,85,700,ENSG00000083307,ENSOANG00000004305,91.68,ENST00000646743,ENSOANT00000006834,canonical,canonical,pass,0-94,0-94,625.0,3.0,0.00319,0.9168,0.0,0.0
4,86,4993,ENSG00000167085,ENSOANG00000003080,98.1618,ENST00000300408,ENSOANT00000004874,canonical,canonical,pass,0-272,0-272,272.0,1.0,0.0,0.981618,0.0,0.0
4,87,1820,ENSG00000113558,ENSOANG00000048044,100.0,ENST00000353411,ENSOANT00000068148,canonical,canonical,pass,0-163,112-275,163.0,1.0,0.407273,1.0,0.0,112.0
4,88,1512,ENSG00000036257,ENSOANG00000012372,99.6094,ENST00000264414,ENSOANT00000019582,canonical,canonical,pass,0-768,0-768,768.0,1.0,0.0,0.996094,0.0,0.0
4,89,173,ENSG00000020426,ENSOANG00000009088,89.3204,ENST00000261245,ENSOANT00000065091,canonical,canonical,pass,0-309,0-309,309.0,1.0,0.0,0.899676,0.0,0.0
4,90,729,ENSG00000085382,ENSOANG00000010300,95.8196,ENST00000262903,ENSOANT00000064601,canonical,canonical,pass,0-400,0-400,908.0,3.0,0.0011,0.959251,0.0,0.0
4,91,5219,ENSG00000169727,ENSOANG00000036167,92.8131,ENST00000578552,ENSOANT00000055828,canonical,canonical,no_start_codon_platypus(CTC),,,,,,,,
4,92,1026,ENSG00000100554,ENSOANG00000045150,96.3563,ENST00000216442,ENSOANT00000063240,canonical,canonical,pass,0-247,0-247,247.0,1.0,0.0,0.963563,0.0,0.0
4,93,284,ENSG00000171848,ENSOANG00000005507,91.0026,ENST00000304567,ENSOANT00000008752,canonical,canonical,pass,0-15,23-38,389.0,3.0,0.078199,0.915167,15.0,42.0
4,94,4029,ENSG00000152642,ENSOANG00000036687,93.7322,ENST00000282541,ENSOANT00000050690,canonical,canonical,pass,0-351,0-351,351.0,1.0,0.0,0.937322,0.0,0.0
